recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
152407704,"{'steamid': '76561198128385623', 'num_games_owned': 4497, 'num_reviews': 100, 'playtime_forever': 6716, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6716, 'last_played': 1693560061}",english,"Under normal circumstances, I like to finish a game before I review it. However, these are not normal circumstances. Rather, these are as abnormal as circumstances get. (Okay, I might be exaggerating… but still.) Even though I’m only part way through the third act of the game, I want to get this review done because (a) I want to get this written before the year’s end and/or this award season, (b) I’ll get a badge for posting it during the Steam Awards, and (c) it’s [i]Baldur’s[/i] fucking [i]Gate 3[/i]! You probably already know everything I’m going to say, so why wait?

So, yeah, what we have here is a game that is likely to win multiple “Game of the Year” awards, will be remembered in 2029 as one of the best games of the decade, and will be found on many peoples’ lists of the greatest games of all time. It is an absolute triumph in nearly every possible way, and we should all be grateful that it exists. That may sound hyperbolic, but I mean every word: this game could shake up the gaming landscape as we know it in ways that only benefit us as players. In a world of battle passes, loot boxes, and DLC, here comes [i]Baldur’s Gate 3[/i] with its dick swinging: a [b]huge[/b], complete game whose developers have no plans for DLC, whatsoever. Even EActivisionSoft will sit up and take notice when this game continues to exist in the public consciousness for a long time to come.

“[b]But slanderoid[/b],” I hear you shrieking into your monitor or phone or PDA or whatever, “[b]we get that you think the game is important, but is it [i]fun?![/i][/b]”

Let me answer your question with another question: What other game would have the player walk in on a goblin porking an orc in a barn and then have to kill them to keep them from ripping your team apart in a blue-balled rage? How about having the player talk a mad scientist into performing surgery on himself to avoid fighting him in a boss battle? How about letting a helpful but overly zealous bard pull out your character’s eyeball in an attempt to remove the Yeerk from their head, only to replace it with an eyeball he had in his pocket? Sounds like fun, no? …No? Oh, maybe I could have phrased it better: Yes. This game is fun as hell.

You’ll find all of that in this game. Or you won’t. Maybe you’ll find all different stuff. The number of different paths and events in this [b]huge[/b] game is genuinely staggering. Normally this is the kind of thing that would give me choice paralysis, forcing me to turn the game off and never come back again. [i]However[/i], since every choice leads to something interesting, surprising, or, yes, fun, I never really felt like I was missing out. Honestly, I just feel like I need to play it again some time and choose completely different options next time.

Okay, let’s run down the list of other great stuff in this game: this game is gorgeous, even on my ancient GTX 1080; the characters are believably expressive, adding to the immersion; the music is memorable; the voice acting is excellent; and narratively, this game is immediately gripping and never lets go. Basically, anyone who has a litmus test for what makes a good game, this game passes. It’s almost guaranteed.

The story would be nothing, of course, if it wasn’t full of amazingly badass characters. Every member of the player’s party comes with an interesting back story and a set of side quests that will determine their fate as the story unfolds. Seriously, even the suckiest character (Wyll) has a cool story. And, as you’re probably aware, you can romance any of the people on your team and you’ll learn even more about them. I haven’t even mentioned the hordes of NPCs that the player encounters throughout the realm that have full stories of their own.

Now, this wouldn’t be one of my reviews without sharing one of my objectively awful opinions that’s likely to leave you completely dumbfounded about how I manage to even play games at all. (Other than saying that Wyll sucks, that is.) So, here it is: I wish there was a setting to bypass all of the dice rolls during conversations. Not just the animation – the whole ass mechanic itself. As someone who doesn’t give two farts about D&D, the dice rolls just feel like a way for the game to keep my character from doing what I want them to do. I’ve been playing this for well over 100 hours (and I’ve only just started Act III, so I’m counting on another few dozen hours, at least) and I’m getting old enough that I’ve begun staring into the face of my own mortality, so I just want the decisions I make in the game to be followed through with – not checked against RNG to see if my decision would work out. In a world where Nabbit and Funky Kong exist, I don't think it's too much to ask... As it is, I’ve spent a great deal of time sitting in front of the loading screen after reloading my last save because a die roll didn’t go the way I wanted it to.

I’ll give you a moment to get your heartrate back to normal. Take ten deep breaths. Do you still feel like smashing your keyboard or phone or stylus or whatever? Okay, take another second. 

Did you get it out of your system? Okay, let’s get back to it.

I know that I was talking up the different, random paths the player can find themselves taking through the story just a little bit ago, but I think the die rolls would be better on my second playthrough. I’d love to see what kind of crazy crap happens when I fail a die roll for telling a bog hag to eat shit. But, on my first time through, I don’t want the outcome to be out of my hands. I just want to tell her to eat crap and let nature take its course without RNG getting in the way.

Okay, I’m done disparaging the fundamental mechanics of TTRPGs. However, I’d be an even crappier reviewer if I didn’t remind readers that this game is [b]huge[/b] with hundreds of different possible outcomes in any given moment of the game – so there are bugs. I’ve had the game crash several times, which was frustrating until I remembered to save early and save often.

Which brings me to one of my favorite features of this game that I haven’t heard much about. When I first started playing, I tried relying on the autosave to carry me through the game. This was a mistake – it only reliably autosaves when you enter a new map and the maps in this game are (care to take a guess?) [b]huge[/b]. Instead, the game allows the player to make manual saves [i]at any time[/i]. Have you been battling for way longer than you expected and now your mom is calling you downstairs for dinner? You can save if you need to. Are you in the middle of a conversation with an NPC but your cat has become a puke cyclone, so now you’ve got to step away and get mopping? Save. Are you in the middle of a date with your in-game romantic interest where you can see their nips and you want to come back to it again later – for science? Save, save, save!

I know it’s a silly thing to love about a game that is revolutionary in many ways but I’m a simple man. I’d love to see this feature show up in more games in the future. Autosave has come a long, long way but sometimes I’d love to be able to make manual saves whenever I want, too. I want it all!

Anyway, that’s enough rambling, I think. This game is fantastic. It’s my game of the year for good reason. (It even beat out [i]Resident Evil 4[/i], an outstanding remake of my favorite game of all time.) Barring financial or health reasons, everyone should play it. That means [b]you[/b]. [b]You[/b] should play this game. If you’re somehow still on the fence about playing it despite there being over 400,000 positive reviews of the game at the time of writing and, for some reason, this review is the one that is going to tip the scales: [i]play it, for god’s sake![/i] It’s worth every penny you’ll spend on it and many, many more.",1701176868,1702453931,True,786,71,0.912207901477813721,0,True,False,False,True,
149039338,"{'steamid': '76561197981639192', 'num_games_owned': 264, 'num_reviews': 21, 'playtime_forever': 25409, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15973, 'last_played': 1717778279}",english,"I have been playing RPGs since Ultima III on the C64 and this is one of the best RPGs of the last... well, ever.",1698489530,1698489530,True,434,11,0.910530388355255127,12,True,False,False,True,
158846901,"{'steamid': '76561198178861158', 'num_games_owned': 179, 'num_reviews': 1, 'playtime_forever': 30078, 'playtime_last_two_weeks': 0, 'playtime_at_review': 29705, 'last_played': 1709519888}",english,i thought i was ace until a vampire held a knife to my throat,1708473139,1708473139,True,840,504,0.909595906734466553,9,True,False,False,True,
165693916,"{'steamid': '76561199181559470', 'num_games_owned': 97, 'num_reviews': 47, 'playtime_forever': 12684, 'playtime_last_two_weeks': 6097, 'playtime_at_review': 807, 'last_played': 1720584540}",english,"Baldur's Gate 3 is like inviting a bunch of chaotic friends over for a game night, but they all turn out to be drunk wizards. One moment you're heroically battling goblins, the next you're accidentally setting your own party on fire because Gary the Sorcerer thought it would be funny to cast Fireball in a small cave. The graphics are stunning, the story is engaging, and the sheer number of ways to mess up is endlessly entertaining. It's the only game where you can accidentally romance a bear and still feel like a hero. 10/10, would let Gary blow us up again.",1716146374,1716146374,True,206,65,0.909536123275756836,0,True,False,False,True,
143740567,"{'steamid': '76561197996766669', 'num_games_owned': 109, 'num_reviews': 10, 'playtime_forever': 16365, 'playtime_last_two_weeks': 256, 'playtime_at_review': 2548, 'last_played': 1720232911}",english,This is what games are suppose to be.,1691614427,1691614427,True,440,2,0.907396197319030762,0,True,False,False,True,
143772307,"{'steamid': '76561198001366665', 'num_games_owned': 0, 'num_reviews': 63, 'playtime_forever': 5061, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3565, 'last_played': 1692011585}",english,"F5 ... F8
F5 ... F8
F5 ... F8
F5 ... F8
F5 ... F8
",1691662292,1691662292,True,1035,712,0.907202541828155518,0,True,False,False,True,
143340320,"{'steamid': '76561197979926895', 'num_games_owned': 656, 'num_reviews': 56, 'playtime_forever': 16324, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1262, 'last_played': 1716022594}",english,"This game sucks. It's too good. It makes all other games sort of pointless. Now I only have one game to play and the AAA developers don't want to make more games this good. The bar is too high. Gaming is over. 

10/10 best game ever? But at what cost?",1691087107,1691087107,True,1869,660,0.906050324440002441,0,True,False,False,True,
168007306,"{'steamid': '76561199258651538', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1417, 'playtime_last_two_weeks': 513, 'playtime_at_review': 259, 'last_played': 1720643664}",english,I LOVE KARLACH,1719149332,1719149332,True,498,34,0.905910372734069824,7,True,False,False,True,
154317660,"{'steamid': '76561198063202401', 'num_games_owned': 773, 'num_reviews': 77, 'playtime_forever': 2844, 'playtime_last_two_weeks': 0, 'playtime_at_review': 244, 'last_played': 1716745601}",english,"- DIFFICULTY -

🔲 My 90 year old grandma could play it
🔲 Easy
☑️ Normal
☑️ Hard
🔲 ""Dark Souls""

- GRAPHICS -

🔲 ""MS Paint""
🔲 Bad
🔲 Meh
🔲 Graphics don't matter in this game
🔲 Good
🔲 Beautiful
☑️ Masterpiece

- MUSIC -

🔲 Bad
🔲 Not special
🔲 Good
☑️ Beautiful

- STORY -

🔲 This game has no story
🔲 Like playing ""Temple Runners"" for the story
🔲 It's there for the people who want it
🔲 Well written
☑️ Epic story

- PRICE -

🔲 Underpriced
☑️ Perfect price
🔲 Could be cheaper
🔲 Overpriced
🔲 Complete waste of money

- REQUIREMENTS -

🔲 You can run it on a microwave
☑️ Average
☑️ High end
🔲 ""NASA"" computer

- LENGTH -

🔲 Very short (0 - 3 hours)
🔲 Short (3 - 15 hours)
🔲 Average (15 - 50 hours)
☑️ Long (50 - 90 hours)
🔲 Extremely long (90 - 110 hours)
🔲 No ending

- FUN -

🔲 I'd rather watch paint dry
🔲 Hard to enjoy
🔲 Repetitive
🔲 Actually pretty amusing
☑️ Ride of your life

- REPLAYABILITY -

🔲 It's a one - time experience
🔲 Only for achievements
🔲 If you wait a few months / years
☑️ Definitely
🔲 Infinitely replayable

- WORTH BUYING -

🔲 No
🔲 Wait for sale
☑️ Yes",1703445459,1703445459,True,2248,68,0.904237031936645508,0,True,False,False,True,
143432748,"{'steamid': '76561198340458347', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 108500, 'playtime_last_two_weeks': 2426, 'playtime_at_review': 24451, 'last_played': 1720603125}",english,"I have waited over 20 years for this game and it has been everything I have been looking for. I have played the original games and this is a worthy sequel to Baldur's Gate 2. 

I hope we get more cRPGs like this one.. I hope more people see how great and full of depth games like this can be. 

The game has everything, moments that will make you laugh, cry, horny... everything! It is absolutely perfect! 

bunny/10",1691210997,1691210997,True,733,36,0.903709053993225098,21,True,False,False,True,
144638480,"{'steamid': '76561197975354919', 'num_games_owned': 233, 'num_reviews': 33, 'playtime_forever': 2778, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1718, 'last_played': 1718129587}",english,"I'm gonna buy this game twice just to stick it up to the anti-consumer game industry giants. 

This is the minimum of what to expect from a game: Finished on launch, no predatory monetarization, loads of content, overdelivered (if you don't want your buyers let down, maybe don't over promise, looking at you marketing departements and business boards...)

Thank you Larian Studios.",1692534459,1692534459,True,808,16,0.90053713321685791,0,True,False,False,True,
164124363,"{'steamid': '76561199223765388', 'num_games_owned': 137, 'num_reviews': 14, 'playtime_forever': 18150, 'playtime_last_two_weeks': 1578, 'playtime_at_review': 7220, 'last_played': 1720625011}",english,"
---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☑ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☐ Big
☑ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☑ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10

---{ Author }---
☑ https://vojtastruhar.github.io/steam-review-template 
",1714737428,1714737428,True,1004,76,0.900513648986816406,0,True,False,False,True,
143516269,"{'steamid': '76561198218569183', 'num_games_owned': 249, 'num_reviews': 3, 'playtime_forever': 4179, 'playtime_last_two_weeks': 0, 'playtime_at_review': 975, 'last_played': 1693682328}",english,"I rolled a nat 1 on a strength check to cut off a corpse's head.

10/10",1691322257,1691322257,True,447,128,0.900393247604370117,0,True,False,False,True,
165165992,"{'steamid': '76561199165711929', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 60719, 'playtime_last_two_weeks': 305, 'playtime_at_review': 57600, 'last_played': 1720624819}",english,game pretty good idk only played a few hours of it,1715458111,1715458111,True,553,643,0.89949721097946167,0,True,False,False,True,
155838274,"{'steamid': '76561198101275598', 'num_games_owned': 2144, 'num_reviews': 34, 'playtime_forever': 3325, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3313, 'last_played': 1705357457}",english,"[list]
[*] [b]Review author:[/b] I can talk a lot about how many things there are that deprive me of sleep and personal life, but you can only see how good Baldur's Gate 3 is when you start putting out a fire with a barrel of water, not knowing that it is a barrel of oil.
[/list]
[olist]
[*][INSPIRATION] [i]Agree and like the review.[/i]
[*][PERSUASION] [i]Сomment to express your point of view or complement.[/i]
[*][DECEPTION] [i]Say that this game is boring.[/i]
[*][i]Pet him... and give an award.[/i]
[*][i]Just silently scroll to the next review.[/i]
[/olist]


[b]10 critical [strike]failures[/strike] successes of 10[/b]",1705091210,1705091210,True,488,139,0.898684144020080566,6,True,False,False,True,
143497099,"{'steamid': '76561197978566431', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 34460, 'playtime_last_two_weeks': 0, 'playtime_at_review': 849, 'last_played': 1702152442}",english,"Playing Baldur's gate at the moment. This is Divinity Original Sin 2 in the DND universe. It's really fun, combat is challenging, and the devs give zero F's. Full on Nudity, murder anyone, no holds barred from the devs. For example, there is different versions of genitals you can choose 0_0 . It's that kinda game. Full on Roleplaying fantasy game. Not much handholding. 10/10 Must play for RPG lovers. 

>>>>>>Zero Microtransactions<<<<<<",1691294038,1691294038,True,545,10,0.898044705390930176,9,True,False,False,True,
163180310,"{'steamid': '76561198392002631', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 23218, 'playtime_last_two_weeks': 0, 'playtime_at_review': 22342, 'last_played': 1716922299}",english,Honestly. It's just really damn good.,1713548455,1713548455,True,344,10,0.896932542324066162,0,True,False,False,True,
165003871,"{'steamid': '76561198071611259', 'num_games_owned': 310, 'num_reviews': 18, 'playtime_forever': 18076, 'playtime_last_two_weeks': 3538, 'playtime_at_review': 11223, 'last_played': 1720676232}",english,"Be a red Dragonborn.
Have causal sex with Lae'zel.

Lae'zel is officially a dragon rider.",1715274995,1715364942,True,770,608,0.895080924034118652,10,True,False,False,True,
147790617,"{'steamid': '76561198126930960', 'num_games_owned': 493, 'num_reviews': 58, 'playtime_forever': 10073, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9963, 'last_played': 1701621783}",english,"Coming from Divinity 2, with some reservations about it, I could not wait to finally be able to gather my trusty friend and jump into this new adventure now that it was officially released.

We started the game excited about what was to come and it took us a total of two months to the clock to finish it. In our case, we decided to go with two custom characters and build relationships with the various origins characters in the game. We created our characters and thrust ourselves into the new campaign, both completely new to the world of Baldur's Gate, but not new to the work of Larian. 

The game's writing is amazing, with every choice having the weight you'd expect if not more. The approach to the narrative, storytelling, and story progression is in your hands completely. From smaller things like specific races and backgrounds having extra options during certain dialogues giving more depth to your story, to annihilating an entire faction. Easily one of the best implementations of DnD to a game.

8h into the game, while exploring, we unlocked a way to reset the levels of our characters. Considering this was a title developed after Divinity 2, I went into it expecting there would be the possibility to change your character's appearance, but that wasn't the case. When the option wasn't available alongside the respec, especially as it has less actual impact on the game, I decided a quick search was mandatory as both me and my friend wanted to change a few things about our characters we were not happy with.
Although a way to change your looks has now been patched into the game, that was not the case more than two months ago and in an attempt at enjoying the many more hours we'd have on the title, we restarted from scratch, recreated our characters and quickly got back to where we were. 

After that, it was smooth sailing. We kept exploring every crook and cranny and would never leave a region before making sure all loose ends were close and we had explored everything. The quantity and quality of content the game offers it's magical and calls for multiple playthroughs just to see how much love and attention has been put into it. We took our time - clearly - and made sure to play as meticulously as we would alone not letting the coop get in the way of attention to lore, books or dialogues. We had a wonderful time, really. Great game to play with the right person!

All dialogues have so much depth and have been motion acted! There is a moment in the late game, where one of the dialogues has such amazing voice acting and animation that it has forever engraved itself in my mind. That's how good it was. Another moment that comes to mind is a discovery we made during a mission. Something very unexpected, yet it was the truth and completely changed our objectives going forward, at least for our roleplay whereas for others it might have motivated them even further. This is the beauty of this game, everything you do and every approach is just as valid as the next one. This was not unique in these 160 magical hours. Throughout all of them, me and my friend kept being shocked by the level of detail, interaction, and ramifications of the story. There are so many other examples I could give. 

But where there is good, there is bad. During the final Act we did encountered a few bumps. Still god-tier, but it is worth mentioning. Progression in particular felt sluggish, as if at every corner we would meet a wall that would make all our choices and plans crumble somewhere else as a consequence. It took us many hours, with a lot of different approaches to our progress to find the perfect balance for what to do first.

Regardless of our best attempts and careful approach, during our finale, we could not forsee this turn of events. We had to make a really hard choice to get the best outcome and find common ground with my friend, so I was already saddened by that. Right after that, my favorite origin character, my romance and companion through most of the run took a steep turn I didn't expect in their story. I was so confused by this end result considering the path we had both walked on was not the one they were now choosing, even slightly hinting at it being also my idea when it never was. I later learned shortly after seeing the finale that what I thought was an inconsequential choice made during a dialogue -  one I would even say was quite neutral - was the dialogue that would permanently determine their story. This was prior to even learning and talking about the potential alternative new objective for this origin character. There is no other dialogue or check of any sort that can change that and, in my experience, nothing in the game made me understand things would have gone this way after I made this choice. Hell, it even sounded like it was still up for debate. 70h after I learned my price. 

For the whole game, I have been preaching this, so: I know it's technically the result of my own choices, and since then I accepted the end result and found many ways to level with it when it comes to roleplay. That said, I stand my ground that having the choice to determine which path the character will follow, prior to knowing what are the options, and with a neutral response isn't well done, not when for everyone else it was quite clear. A simple dialogue after the events would have done it.
 
Add to insult injury, although I was the host, my friend during the whole finale was the only character visible besides the origins, only because he had the character that could defeat the final boss in his group. That was the case even for dialogues with my romance and companion. The coop never had any such issues until now, often having our characters at least in the background during dialogues.

The game is a solid top-down CRPG, and controls very similarly to Divinity 2. I wished for some of the prior games' limitations not to show up again. After all these years of early access and a new camera zoom that can go close to third-person perspective, I was disappointed in not having the choice to bind movement to WASD when that is the default for controller players. Especially in a game that, with all the dev's good intentions, still struggles with camera angles and environment objects at times. Yes, things become transparent when too close to the camera, but are still interactable making your character move in the wrong direction or teleport back to the area you just came from simply cause it's a big door and its hitbox is still in front of your mouse.
As a hoarder, something I also was hoping would have been improved is inventory management. There are plenty of bags in the game to order your items around, although you can't name them. When sorting, identical items will not merge into one stack, making entire lines of the same spell scroll unless you manually stack them, which I obviously did. A small icon next to books to let us know if we had read them would have also been a nice addition, especially with the large amount of literature available. 
Other than that, the game plays perfectly fine and it's an extremely polished experience, with almost no gameplay limitations but your imagination.

Still, you know what they say: it's not the destination, but the journey that matters. Although I had wished for a better ending to my adventure, nothing can change our journey. What really matters is how excited, happy, and impatient I was to come home and play this game, and no amount of sour endings could erase that. I made a mark in this world and shared this crazy adventure with a friend, with highlights we'll bring back for likely the rest of our lives as already do with other titles, or until the next Larian game. 

I find myself already thinking of what to do on my next run. No matter how hurt I may be from how a part of my story ended this time, it clearly can't keep me away from this game or lower it's magnificence, and that speaks volumes.

[b]10/10.[/b]",1696671088,1708545600,True,201,2,0.891736686229705811,0,True,False,False,True,
168575603,"{'steamid': '76561198046162675', 'num_games_owned': 0, 'num_reviews': 66, 'playtime_forever': 67, 'playtime_last_two_weeks': 67, 'playtime_at_review': 67, 'last_played': 1719687844}",english,"I refunded this, but I'm still recommending it. I can see it's good, really good, for people who like turn based action, rolling dice and D&D card games etc, but that stuff just bores me. I just had to see what the fuss is all about though!

It is a very high quality product, looks/sounds/feels great! It's just not me style of game though, which is a shame!

If this was a break-up with a spouse, I'd definitely be saying ""It's not you, it's me""!",1719735909,1719735909,True,581,129,0.890922248363494873,0,True,False,False,True,
144774598,"{'steamid': '76561198028636438', 'num_games_owned': 406, 'num_reviews': 13, 'playtime_forever': 7472, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5599, 'last_played': 1711245689}",english,God I want Karlach to sit on my face,1692688837,1692688837,True,1741,931,0.890594542026519775,0,True,False,False,True,
146509869,"{'steamid': '76561198037544830', 'num_games_owned': 0, 'num_reviews': 149, 'playtime_forever': 6786, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5564, 'last_played': 1702755198}",english,"So good you will plan your next playthrough while playing your first.

10/10 - Will go down to the river again",1695000849,1695000849,True,180,7,0.89030379056930542,1,True,False,False,True,
162148129,"{'steamid': '76561198132176204', 'num_games_owned': 550, 'num_reviews': 55, 'playtime_forever': 7614, 'playtime_last_two_weeks': 380, 'playtime_at_review': 4482, 'last_played': 1720590125}",english,"I am doing you a favor, this is a warning. 

Yes, yes, I'm sure you've heard that this is the game of the decade (It is), and that the video game industry at large should look towards this game to gauge where the medium should be headed (They should), but no one is talking about the human cost. This game is going to rob you of all your time and connections. 

I introduced my girlfriend to this game, she now has more hours than I do.

We introduced her best friend to this game, he now has more hours than I do. 

I introduced *my* best friend to this game, he has passed me in the story. 

*He* introduced his girlfriend to this game and now she plans on buying a gaming pc so *she* can play it. 

I just introduced my cousin to this game a week or two back and watched her make, and fall in love with, her character. I am only now realizing my mistake. 

This game will take everyone you love away from you if you let it, and they will only come back once they've satisfied their lust for Gale or Karlach or Baezel. (All green flags, romancing Minthara is a red flag ((It's me, I'm the red flag, and I'm only doing it because they won't let me smooch Jaheira))). They'll come back to you, but they'll never hold you the same way ever again, they'll have a far off look in their eyes. 

They'll be thinking about Faerun.

And you will be too. 

∞/10.",1712187085,1712187203,True,178,70,0.888002693653106689,1,True,False,False,True,
143722055,"{'steamid': '76561198394366479', 'num_games_owned': 263, 'num_reviews': 5, 'playtime_forever': 3291, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2995, 'last_played': 1713181523}",english,Thanks for adding Ukrainian localization,1691593258,1691593258,True,188,0,0.887269556522369385,0,True,False,False,True,
156332117,"{'steamid': '76561198099496515', 'num_games_owned': 115, 'num_reviews': 4, 'playtime_forever': 18828, 'playtime_last_two_weeks': 0, 'playtime_at_review': 18806, 'last_played': 1713510900}",english,"Im not any fancy reviewer, however I am a gamer and consumer like the rest of you kindly requesting you offer a few minutes to hear what I have to share.
Let me start being brief; Larian Studios has blown me away.

For some context of who I am and where I come from? I have loved the divinity games for a few years now and was hyped for them being announced to make the successor to Balldur's Gate I & II. 
I am a also a Gamemaster and have been for Dungeons & Dragons nearly fourteen years now. I've been in the DnD sphere of games and RPGs since the beginnings of 2nd Edition when I was really young. I have experienced each system across the board, numerous titles accompanying the array of editions published. 

To speak of BG III itself; What Larian did here not only blew away my expectations as a D&D experience, but honored many of the greatest markers of D&D and RPG (and CRPG) history that can be found as D&D has evolved over its many years. What Larian has done is created the perfect gateway into Baldur's gate and older classics with the fervor and easy accessibility of 5th edition D&D. 

Baldur's Gate III has done the impossible, this is the perfect place to begin if you never played D&D and would like to feel what its like or if you just cannot access a D&D group and still would like to play. BG III utilizes the best parts of the game system and highlights them with an exemplary immersive experience that showcases many old classics that came before in the same curated heart and care in their creation years ago.
Even still, it rests at a comfortable price with an innumerable amounts of replay-ability at your fingertips with one price tag. No micro-transactions, no subscriptions, no catches. BG III was made for you and I; both fans and gamers each. A true testaments to the games that came before and were adored for the respect and care for not only the game, but those who are playing their game. 

Larian Studios have been folk I have chosen to watch closely a while now, and I have zero hesitancy today they are one of the developers to keep even closer eyes on. They are a relic of Gaming seemingly lost and excruciating difficult to find in the western markets today, and they have my full adoration and respect.

Baldur's Gate III is in a very small and shrinking category each passing year. One of the few games released in recent years I found worth my time and money as it was a full packaged deal that truly captivate me and have me inspired with hope to finally sit down and enjoy where the sky is the limit.",1705706703,1705708633,True,249,5,0.887070834636688232,4,True,False,False,True,
143469251,"{'steamid': '76561198115812531', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 8224, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1116, 'last_played': 1710523267}",english,The best Crpg since Dragon Age: Origins.,1691257734,1691257734,True,429,24,0.885015428066253662,0,True,False,False,True,
144931396,"{'steamid': '76561198203608501', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 5741, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3344, 'last_played': 1701382649}",english,Fire Tits,1692897804,1692897804,True,433,141,0.884446024894714355,1,True,False,False,True,
145097321,"{'steamid': '76561198086730673', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 3570, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1460, 'last_played': 1713915408}",english,"I love the game, hate the review system.

 why can i not just click yes i recommend without having to use my words. [b]I DON'T ALWAYS WANT TO USE MY WORDS![/b] just saying",1693099621,1693099621,True,324,93,0.882896065711975098,1,True,False,False,True,
